paper_id,author_id,affiliation
122996,81100039520,"Department of Computer Science and Institute for Advanced Computer Studies, University of Maryland, College Park, MD"
1012822,81100654418,"Univ. of North Carolina at Chapel Hill"
1012822,81100039520,"Texas A&M; University, College Station, TX"
2481523,81557755656,"Universität der Bundeswehr München, Neubiberg, Germany"
2481523,81335491642,"Universität der Bundeswehr München, Neubiberg, Germany"
1996001,81100264015,"L3S Research Center, Hannover, Germany"
1996001,81485645929,"L3S Research Center, Hannover, Germany"
1996001,81100488409,"L3S Research Center, Hannover, Germany"
1557960,81100264015,"L3S Research Center / University of Hannover, Hannover, Germany"
1557960,81436603266,"L3S Research Center / University of Hannover, Hannover, Germany"
1557960,81100488409,"L3S Research Center / University of Hannover, Hannover, Germany"
1557960,81384596608,"University of Hildesheim, Hildesheim, Germany"
1557960,81100571305,"University of Hildesheim, Hildesheim, Germany"
1557960,81332525921,"University of Hildesheim, Hildesheim, Germany"
2463661,81442604418,"Graz University of Technology, Graz, Austria"
2463661,81466648166,"Graz University of Technology, Graz, Austria"
1286290,81100213990,"University of Bamberg, Bamberg, Germany"
1286290,81336489760,"University of Bamberg, Bamberg, Germany"
1995979,81436602697,"Trinity College Dublin, Dublin, Ireland"
1995979,81331500873,"Trinity College Dublin, Dublin, Ireland"
1995979,81100412983,"Trinity College Dublin, Dublin, Ireland"
1557937,81436602697,"Trinity College Dublin, Dublin, Ireland"
1557937,81361595183,"Trinity College Dublin, Dublin, Ireland"
1557937,81331500873,"Trinity College Dublin, Dublin, Ireland"
1557937,81100412983,"Trinity College Dublin, Dublin, Ireland"
1379114,81361602273,"University at Buffalo, Buffalo, NY, USA"
1379114,81361608922,"University at Buffalo, Buffalo, NY, USA"
1379114,81361592393,"University of Hawaii, Manoa, Honolulu, HI, USA"
276666,81546263856,"Foresight Institute, Los Altos, CA"
513346,81335497626,"University of Malta, Malta, Europe"
2309998,81409593685,"Universität Koblenz-Landau, Koblenz, Germany"
1996000,81319501771,"The Pennsylvania State University, University Park, PA, USA"
1996000,81442605925,"The Pennsylvania State University, University Park, PA, USA"
1996000,81100221531,"Missouri Science & Technology, La Rolla, MO, USA"
1996000,81477644163,"The Pennsylvania State University"
2631803,81319501771,"Pennsylvania State University, University Park, PA, USA"
2631803,81392612505,"University of North Texas, Denton, TX, USA"
2631803,99658633619,"Pennsylvania State University, University Park, PA, USA"
2791035,81502641785,"Northeastern University, Shenyang, China"
2791035,81442597782,"Northeastern University, Shenyang, China"
2791035,81549086056,"Hamad Bin Khalifa University, Doha, Qatar"
2791035,81451600410,"Northeastern University, Shenyang, China"
2791035,81408598820,"University of Technology, Sydney, Sydney, Australia"
2791035,81548914356,"University of Technology, Sydney, Sydney, Australia"
1995986,81351595120,"University of Limerick, Limerick, Ireland"
1995986,81100027441,"University of Limerick, Limerick, Ireland"
2310048,81496688420,"University of Hannover, Hannover, Germany"
2310048,81485645929,"University of Hannover, Hannover, Germany"
2790380,81100297638,"University College Dublin, Dublin, Ireland"
317443,81100169537,"Department of Computer Science and Institute of Cognitive Science, University of Colorado, Boulder, CO"
317443,81100406040,"Department of Computer Science, University of Colorado, Boulder, CO"
317443,81339499887,"Department of Linguistics and Institute of Cognitive Science, University of Colorado, Boulder, CO"
317443,81452610630,"Department of Computer Science, University of Colorado, Boulder, CO"
317443,81100349845,"Department of Computer Science and Institute of Cognitive Science, University of Colorado, Boulder, CO"
1995978,81350600630,"Eindhoven University of Technology, Eindhoven, Netherlands"
1995978,81100551753,"Eindhoven University of Technology, Eindhoven, Netherlands"
317442,81332528115,"Department of Computer Science, University of North Carolina, Chapel Hill, NC"
317442,81100500237,"Department of Computer Science, University of North Carolina, Chapel Hill, NC"
317442,81100399832,"Department of Computer Science, University of North Carolina, Chapel Hill, NC"
122992,81332528115,"Department of Computer Science, CB#3175, Sitterson Hall, University of North, Chapel Hill, NC"
122992,81452610439,-
270924,81332528115,"Department of Computer Science, The University of North Carolina, Chapel Hill, NC"
1083416,81100466560,"University of Oslo, Blindern, Oslo"
513371,81100094637,"University of Southampton, UK"
513371,81100018792,"University of Southampton, UK"
513371,81100644397,"University of Southampton, UK"
513371,81100194764,"University of Southampton, UK"
1286286,81100094637,"University of Southampton, Southampton, United Kingdom"
1286286,81100018792,"University of Southampton, Southampton, United Kingdom"
1286286,81100349459,"University of Southampton, Southampton, United Kingdom"
504249,81332527877,"Brown University"
1995977,81485656197,"Faculty of Informatics and Information Technologies, Slovak University of Technology, Bratislava, Slovakia"
1995977,81329492676,"Faculty of Informatics and Information Technologies, Slovak University of Technology, Bratislava, Slovakia"
1995977,81336487737,"Faculty of Informatics and Information Technologies, Slovak University of Technology, Bratislava, Slovakia"
276664,81100320247,"Computer Science Dept., Katholieke Universiteit Leuven, Celestijnenlaan 200 A, B-3001 Leuven, Belgium"
276664,81100175831,"Computer Science Dept., Katholieke Universiteit Leuven, Celestijnenlaan 200 A, B-3001 Leuven, Belgium"
276664,81100325487,"Postdoctoral Fellow of the Fund for Scientific Research, Flanders Belgium and Computer Science Dept., Katholieke Universiteit Leuven, Celestijnenlaan 200 A, B-3001 Leuven, Belgium"
276664,81409595633,"Computer Science Dept., Katholieke Universiteit Leuven, Celestijnenlaan 200 A, B-3001 Leuven, Belgium"
900073,81100250652,"ETH Zurich, Zurich, Switzerland"
900073,81100036334,"ETH Zurich, Zurich, Switzerland"
1557959,81340492850,"University of Hannover, Hannover, Germany"
1557959,81339528709,"University of Koblenz, Koblenz, Germany"
2631810,81490666394,"School of Informatics and Computing, Indiana University Bloomington, Bloomington, IN, USA"
2631810,81331498077,"School of Informatics and Computing, Indiana University Bloomington, Bloomington, IN, USA"
2631810,99658631473,"Renmin University of China, Beijing, China"
2631810,81100659413,"School of Informatics and Computing, Indiana University Bloomington, Bloomington, IN, USA"
2631810,81502686450,"School of Informatics and Computing, Indiana University Bloomington, Bloomington, IN, USA"
317441,81100146468,"Department of Computer Science, Human-Computer Interaction Laboratory and Institute for Advanced Computer Studies and University of Maryland, College Park, MD"
513350,81100155993,"Texas A&M; University, College Station, TX"
513350,81100045870,"Texas A&M; University, College Station, TX"
513350,81100328375,"Texas A&M; University, College Station, TX"
513350,81100546704,"Texas A&M; University, College Station, TX"
513350,81100053294,"Texas A&M; University, College Station, TX"
294498,81100155993,"Department of Computer Science, Texas A&M; University College Station, TX"
294498,81100281009,"Xerox Palo Alto Research Center, 3333 Coyote Hill Road, Palo Alto, CA"
294498,81100158818,"Guidant Corporation, 1360 O'Brian Drive, Menlo Park, CA"
504245,81100155993,"Department of Computer Science, Texas A&M; University, College Station, TX"
504245,81100546704,"Department of Computer Science, Texas A&M; University, College Station, TX"
504245,81100328375,"Department of Computer Science, Texas A&M; University, College Station, TX"
504245,81100045870,"Department of Computer Science, Texas A&M; University, College Station, TX"
1083401,81100155993,"Texas A&M; University, College Station, TX"
1083401,81100542604,"FX Palo Alto Laboratory, Inc., Palo Alto, CA"
1083401,81100286070,"FX Palo Alto Laboratory, Inc., Palo Alto, CA"
900078,81100155993,"FX Palo Alto Laboratory, Inc., Palo Alto, CA"
900078,81100542604,"FX Palo Alto Laboratory, Inc., Palo Alto, CA"
900078,81100286070,"FX Palo Alto Laboratory, Inc., Palo Alto, CA"
276656,81100155993,"Department of Computer Science & Center for the Study of Digital Libraries, Texas A&M; University, College Station, TX"
276656,81100039520,"Department of Computer Science & Center for the Study of Digital Libraries, Texas A&M; University, College Station, TX"
276656,81100396523,"Department of Computer Science & Center for the Study of Digital Libraries, Texas A&M; University, College Station, TX"
276656,81100293442,"Department of Computer Science & Center for the Study of Digital Libraries, Texas A&M; University, College Station, TX"
276656,81100546704,"Department of Computer Science & Center for the Study of Digital Libraries, Texas A&M; University, College Station, TX"
74235,81100155993,"Baylor College of Medicine, Houston, Texas"
74235,81100240275,"Baylor College of Medicine, Houston, Texas"
74235,81100099349,"Baylor College of Medicine, Houston, Texas"
168772,81100166097,"Department of Computer Science, Toyo University 2100 Kujirai Nakano-Dai, Kawagoe, Japan 350"
168772,81100131521,"Department of Computer Science, Toyo University 2100 Kujirai Nakano-Dai, Kawagoe, Japan 350"
1379108,81361595824,"University of Michigan, Ann Arbor, MI, USA"
1379108,81361605957,"University of Michigan, Ann Arbor, MI, USA"
1379108,81100593838,"University of Michigan, Ann Arbor, MI, USA"
1379108,81100549230,"University of Michigan, Ann Arbor, MI, USA"
2310023,81430644155,"University of Florida, Gainesvillle, Florida, USA"
2310023,81503667597,"University of Florida, Gainesvillle, Florida, USA"
2310023,81479653553,"University of Florida, Gainesvillle, Florida, USA"
2310023,81503671231,"University of Florida, Gainesvillle, Florida, USA"
2631785,99658632147,"IIT Guwahati, Guwahati, India"
2631785,99658631498,"IIT Guwahati, Guwahati, India"
2631785,81351606459,"IIT Guwahati, Guwahati, India"
168753,81392613379,"Department of Computer Science, University of North Carolina, Chapel Hill, North Carolina"
168753,81332528115,"Department of Computer Science, University of North Carolina, Chapel Hill, North Carolina"
168753,81452610439,-
1995976,81485655672,"Monash University, Clayton, Victoria, Australia"
1995976,81384608093,"Monash University, Clayton, Victoria, Australia"
1995976,81100513786,"Monash University, Clayton, Victoria, Australia"
294513,81100486958,"Industrial Process and System Communications, Dept. of Electrical Eng. & Information Technology, Darmstadt University of Technology, Merckstr. 25, D-64283, Darmstadt, Germany and GMD IPSI, German  ..."
294513,81100263218,"Industrial Process and System Communications, Dept. of Electrical Eng. & Information Technology, Darmstadt University of Technology, Merckstr. 25, D-64283, Darmstadt, Germany"
294513,81100650215,"Industrial Process and System Communications, Dept. of Electrical Eng. & Information Technology, Darmstadt University of Technology, Merckstr. 25, D-64283, Darmstadt, Germany"
294513,81100312393,"Industrial Process and System Communications, Dept. of Electrical Eng. & Information Technology, Darmstadt University of Technology, Merckstr. 25, D-64283, Darmstadt, Germany"
294513,81100171846,"Industrial Process and System Communications, Dept. of Electrical Eng. & Information Technology, Darmstadt University of Technology, Merckstr. 25, D-64283, Darmstadt, Germany and GMD IPSI, German  ..."
234840,81100468492,"Departamento de Informática, Pontifícia Universidade Católica, R. Marquêes de São Vicente, 225, Rio de Janeiro, RJ 22453-900, Brazil"
234840,81100497792,"Departamento de Informática, Pontifícia Universidade Católica, R. Marquêes de São Vicente, 225, Rio de Janeiro, RJ 22453-900, Brazil and LIFIA, F. Cs. Exactas-UNLP, and CO ..."
234840,81100505114,"Departamento de Informática, Pontifícia Universidade Católica, R. Marquêes de São Vicente, 225, Rio de Janeiro, RJ 22453-900, Brazil"
2791038,81490655350,"DB Fernverkehr AG, Frankfurt, Germany"
2791038,83059060857,"TU Darmstadt, Darmstadt, Germany"
2791038,81385591681,"TU Dresden, Dresden, Germany"
504247,81311483103,"Dynamic Graphics Project, Computer Science Department and the Knowledge Media Design Institute, University of Toronto, Canada, M5S 3G6"
504247,81100415727,"Dynamic Graphics Project, Computer Science Department and the Knowledge Media Design Institute, University of Toronto, Canada, M5S 3G6"
1083391,81311483103,"University of Southampton, Southampton, UK"
1083391,81100080112,"University of Southampton, Southampton, UK"
1083391,81100458290,"University of Southampton, Southampton, UK"
1083391,81100588917,"University of Southampton, Southampton, UK"
1083391,81546374956,"University of Southampton, Southampton, UK"
1083391,81100531194,"University of Southampton, Southampton, UK"
2310031,81503681545,"Graz University of Technology, Graz, Austria"
2310031,81413600175,"Graz University of Technology, Graz, Austria"
2310031,81548042871,"Graz University of Technology, Graz, Austria"
2310031,81100594744,"Passau University, Passau, Austria"
74240,81100517983,"Hypertext Research Lab, Department of Computer Science, Texas A&M; University, College Station, Texas"
74240,81100452769,"Hypertext Research Lab, Department of Computer Science, Texas A&M; University, College Station, Texas"
234829,81100150780,"The Georgia Institute of Technology, School of Literature, Communication, and Culture, Atlanta, GA"
234829,81100095667,"The Georgia Institute of Technology, School of Literature, Communication, and Culture, Atlanta, GA"
234829,81452608837,"The Georgia Institute of Technology, College of Computing, Atlanta, GA"
2791055,81508700102,"Universidad Nacional Autonoma de Mexico, Mexico City, Mexico"
2791055,81350567841,"Microsoft Research, Seattle, USA"
2791055,99658735917,"UCSB, Santa Barbara, CA, USA"
2791055,81100002957,"UCSB, Santa Barbara, CA, USA"
2631815,81361593433,"University of British Columbia, Vancouver, BC, Canada"
2631815,81487654310,"Universidade Federal de Minas Gerais, Belo Horizonte -- MG, Brazil"
2631815,81100613403,"Universidade Federal de Minas Gerais, Belo Horizonte -- MG, Brazil"
2631815,81100514914,"University of British Columbia, Vancouver, BC, Canada"
1557947,81361593433,"University of British Columbia, Vancouver, BC, Canada"
1557947,81436597438,"University of Sourth Florida, Tampa, FL, USA"
1557947,81100637866,"Universidade Federal de Campina Grande, Campina Grande, Brazil"
1557947,81100629654,"University of South Florida, Tampa, FL, USA"
1557947,81100514914,"University of British Columbia, Vancouver, BC, Canada"
122979,81100661766,"University of Pittsburgh, School of Law"
122979,81351602519,"Hypertext Engineering, Pittsburgh, PA"
2791030,99658731874,"Arizona State University, Tempe, AZ, USA"
2791030,81488668647,"Arizona State University, Tempe, AZ, USA"
2791030,81363590851,"Arizona State University, Tempe, AZ, USA"
2791030,81367594306,"Arizona State University, Tempe, AZ, USA"
234834,81100649307,"Department of Computer Science, Cornell University"
234834,81100064217,"Department of Computer Science, Cornell University"
234834,81100350752,"Department of Computer Science, Cornell University"
234834,81341494124,"Department of Computer Science, Cornell University"
168809,81100649307,"Department of Computer Science, Cornell University, Ithaca, NY"
168809,81100653470,"Department of Computer Science, Cornell University, Ithaca, NY"
2791039,99658732337,"University of South Australia, Adelaide, Australia"
2791039,81485653505,"University of South Australia, Adelaide, Australia"
2791039,81100486617,"University of South Australia, Adelaide, Australia"
1083363,81100281270,"T.E.I. of Thessaloniki, Thessaloniki, Greece"
1083363,81100234180,"T.E.I. of Thessaloniki, Thessaloniki, Greece"
1083363,81100289860,"University of Macedonia, Thessaloniki, Greece"
504232,81100286027,"Laboratoire d'Interaction Homme Systèmes (LIHS), Université de Toulouse1, Place A. France, F-31042 Toulouse Cedex"
504232,81470646168,"Laboratoire Informatique et Mathématiques Appliquées (GRAAL - LIMA - IRIT - UMR 5505) ENSEEIHT 2, Rue Camichel, F-31071 Toulouse Cedex"
1995975,81329491728,"Trinity College Dublin, Dublin, Ireland"
1995975,81100412983,"Trinity College Dublin, Dublin, Ireland"
1286248,81329491728,"University of Southampton, Southampton, United Kingdom"
1286248,81100158597,"University of Southampton, Southampton, United Kingdom"
1286248,81100552195,"University of Southampton, Southampton, United Kingdom"
1286248,81100497770,"University of Southampton, Southampton, United Kingdom"
2631786,81488668681,"Universitat Pompeu Fabra, Barcelona, Spain"
1835989,81548045494,"Telecom Bretagne Technopôle Brest-Iroise -- CS, Brest Cedex - France"
1835989,81460657716,"Telecom Bretagne Technopôle Brest-Iroise -- CS, Brest Cedex - France"
2310044,81503659466,"University of Texas at Austin, Austin, TX, USA"
2310044,81100153243,"University of Texas at Austin, Austin, TX, USA"
2310044,81503648538,"University of Texas at Austin, Austin, TX, USA"
504254,81100170383,"English Dept., Kyungpook National University, Daegu, Korea"
1083426,81100173641,"Telematica Instituut, Enschede, The Netherlands"
1083426,81100090262,"CWI, Amsterdam, The Netherlands"
294514,81100173641,"CWI (Centrum voor Wiskunde en Informatica), P.O. Box 94079, 1090 GB Amsterdam, The Netherlands"
294514,81100650427,"CWI (Centrum voor Wiskunde en Informatica), P.O. Box 94079, 1090 GB Amsterdam, The Netherlands"
294514,81100090262,"CWI (Centrum voor Wiskunde en Informatica), P.O. Box 94079, 1090 GB Amsterdam, The Netherlands"
294514,81452610374,"CWI (Centrum voor Wiskunde en Informatica), P.O. Box 94079, 1090 GB Amsterdam, The Netherlands"
1083422,81100173641,"Telematica Instituut, Enschede, Netherlands and CWI, Amsterdam, Netherlands"
1083422,81100440128,"Telematica Instituut, Enschede, Netherlands"
1083422,81100650427,"CWI, Amsterdam, Netherlands"
1083422,81100149890,"Telematica Instituut, Enschede, Netherlands"
900064,81100173641,"CWI (Centrum voor Wiskunde en Informatica), Amsterdam, The Netherlands"
900064,81100440128,"Telematica Instituut, Enschede, The Netherlands"
900064,81350569701,"Telematica Instituut, Enschede, The Netherlands"
900064,81100557578,"Telematica Instituut, Enschede, The Netherlands"
900064,81100298803,"Telematica Instituut, Enschede, The Netherlands"
900064,81100149890,"Telematica Instituut, Enschede, The Netherlands"
2481525,81479662693,"Norwegian University of Science and Technology, Norway"
2481525,81100404742,"Norwegian University of Science and Technology, Norway"
1149952,81100095378,"University of Leeds, Leeds, UK"
1083414,81100402067,"ORGA Kartensysteme, Paderborn, Germany"
1083414,81100215793,"University of Manchester, Manchester, UK"
504240,81100402067,"IPSI - Integrated Publication and Information Systems Institute, GMD - German National Research Center for Information Technology, Dolivostrasse 15, 64293 Darmstadt"
504240,81100244503,"IPSI - Integrated Publication and Information Systems Institute, GMD - German National Research Center for Information Technology, Dolivostrasse 15, 64293 Darmstadt"
504240,81100260107,"IPSI - Integrated Publication and Information Systems Institute, GMD - German National Research Center for Information Technology, Dolivostrasse 15, 64293 Darmstadt"
504240,81100215793,"IPSI - Integrated Publication and Information Systems Institute, GMD - German National Research Center for Information Technology, Dolivostrasse 15, 64293 Darmstadt"
1557927,81100402067,"arvato services, Gütersloh, Germany"
1557927,81436601681,"Freykamp IT Consulting, Dinslaken, Germany"
1379146,81100402067,"arvato services, Gütersloh, Germany"
1286296,81100402067,"arvato direct services, Gütersloh, Germany"
1012821,81100654025,"IBM India Research Lab, New Delhi, INDIA"
1012821,81100641955,"IBM India Research Lab, New Delhi, INDIA"
1012821,81100282550,"IBM India Research Lab, New Delhi, INDIA"
1996008,81485659156,"University of Winchester, Winchester, United Kingdom"
2481494,81558078656,"University of Sheffield"
2481494,81100458673,"University of Sheffield"
2481494,81558558556,"University of Sheffield"
2481494,81323489303,"University of Sheffield"
2791058,81558078656,"The University of Sheffield, Sheffield, United Kingdom"
2791058,81100458673,"The University of Sheffield, Sheffield, United Kingdom"
74255,81100365202,"Association for Computing Machinery"
74255,81100146468,"University of Maryland"
74255,81310499777,"Brown University"
74255,81332537065,"Knowledge Workshop"
513366,81100497770,"University of Southampton, Southampton, UK"
513366,81406595075,"University of Southampton, Southampton, UK"
513366,81100435017,"University of Southampton, Southampton, UK"
513366,81100469042,"University of Southampton, Southampton, UK"
513366,81100194764,"University of Southampton, Southampton, UK"
276661,81100497770,"Multimedia Research Group, Department of Electronics and Computer Science, University of Southampton, Southampton SO17 1BJ UK"
276661,81100547436,"Multimedia Research Group, Department of Electronics and Computer Science, University of Southampton, Southampton SO17 1BJ UK"
276661,81100412318,"Multimedia Research Group, Department of Electronics and Computer Science, University of Southampton, Southampton SO17 1BJ UK"
276661,81545194656,"Multimedia Research Group, Department of Electronics and Computer Science, University of Southampton, Southampton SO17 1BJ UK"
276661,81100585069,"Multimedia Research Group, Department of Electronics and Computer Science, University of Southampton, Southampton SO17 1BJ UK"
1083361,81330497676,"University of Stuttgart, Stuttgart, Germany"
1083361,81100500779,"University of Stuttgart, Stuttgart, Germany"
1083361,81332497603,"University of Stuttgart, Stuttgart, Germany"
267444,81100497792,"LIFIA, Fac. Cs. Exactas, UNLP, Argentina and CONICET"
267444,81100468492,"Departamento de Informática, PUC-RIO, Brazil"
267444,81100081874,"LIFIA, Fac. Cs. Exactas, UNLP, Argentina"
513341,81100492437,"Grindstone, PA"
513341,81100134465,"Eastgate Systems, MA"
513341,81100281009,Microsoft
513341,81100551753,"Eindhoven University of Technology, Netherlands"
513341,81100644397,"University of Southampton, UK"
513341,81100155993,"Texas A&M; University"
276644,81100492437,"R.D. #1 Box 236, Grindstone, PA"
234831,81100492437,"R.D. #1 Box 236, Grindstone, PA"
504235,81100492437,"555 Davidson Road, Grindstone, Pa"
1557967,81361592393,"University of Hawaii at Manoa, Honolulu, HI, USA"
1557967,81100242525,"Cornell University, Ithaca, NY, USA"
900055,81100382002,"New University of Lisbon, Monte da Caparica, Portugal"
900055,81100396613,"New University of Lisbon, Monte da Caparica, Portugal"
1557987,81435608053,"The Perseus Project - Tufts University, Medford, MA, USA"
1557987,81435595601,"The Perseus Project - Tufts University, Medford, MA, USA"
1557987,81332488733,"The Perseus Project - Tufts University, Medford, MA, USA"
1557987,81406594120,"The Perseus Project - Tufts University, Medford, MA, USA"
2481516,81350571388,"Yahoo! Labs, Haifa, Israel"
2481516,81418594208,"Yahoo! Labs, Haifa, Israel"
2481516,81100607187,"Yahoo! Labs, Haifa, Israel"
2481516,81556231556,"Technion - Israel Institute of Technology, Haifa, Israel"
1557971,81100357682,"Indiana University, Bloomington, IN, USA"
1557971,81436596298,"Indiana University, Bloomington, IN, USA"
1557971,81314484250,"Indiana University, Bloomington, IN, USA"
1557971,81100513282,"Indiana University, Bloomington, IN, USA"
276665,81332523897,"ENST/CNRS URA 820, 46 Rue Barrault, 75013 Paris, France"
276665,81100390376,"ENST/CNRS URA 820, 46 Rue Barrault, 75013 Paris, France"
294488,81100090239,"C.N.R. - I.T.D.F. via Ugo La Malfa 153, 90146 Palermo, Italy"
294488,81100590147,"C.N.R. - I.T.D.F. via Ugo La Malfa 153, 90146 Palermo, Italy"
294488,81350581959,"C.N.R. - I.T.D.F. via Ugo La Malfa 153, 90146 Palermo, Italy"
267459,81100156884,"Euroclid, France"
267459,81544270056,"RAL, UK"
1083396,81100374021,"Brown Univ., Providence, RI"
1083396,81100272534,"Brown Univ., Providence, RI"
276643,81100501776,"Harvard Graduate School of Education, 201 Longfellow Hall, 1 Appian Way, Cambridge, MA"
504269,81100501776,"Harvard Graduate School of Education, 201 Longfellow Hall, 1 Appian Way, Cambridge, MA"
1558000,81436602078,"Monterrey Tech, Toluca, Toluca, Mexico"
294503,81100532475,"CWI, P.O. Box 94079, 1090 GB Amsterdam, The Netherlands"
317440,81100564585,"Bell Communications Research, 435 South St., Morristown, NJ"
317440,81100403758,"Bell Communications Research, 435 South St., Morristown, NJ"
317440,81100552367,"Bell Communications Research, 435 South St., Morristown, NJ"
294484,81100616070,"Department of Computer Science, Aarhus University, Ny Munkegade, Bldg. 540, 8000 Âhus C, Denmark"
294484,81100115732,"Department of Computer Science, Aarhus University, Ny Munkegade, Bldg. 540, 8000 Âhus C, Denmark"
294484,81332520485,"Department of Computer Science, Aarhus University, Ny Munkegade, Bldg. 540, 8000 Âhus C, Denmark"
294484,81100239947,"Department of Computer Science, Aarhus University, Ny Munkegade, Bldg. 540, 8000 Âhus C, Denmark"
504226,81452612454,"Sun Technology Research Excellence Center (SunTREC), Salzburg Research, Austria"
504226,81100043485,"Sun Technology Research Excellence Center (SunTREC), Salzburg Research, Austria"
2310046,81503679374,"UCPel, Pelotas, RS, Brazil"
2310046,81503654997,"UFPel, Pelotas, RS, Brazil"
1379113,81361608728,"Universidade Católica de Pelotas, Pelotas, Brazil"
317438,81100421972,"Centre for the New Oxford English Dictionary, University of Waterloo, Waterloo, Ontario, Canada, N2L 3G1"
317438,81100157184,"Centre for the New Oxford English Dictionary, University of Waterloo, Waterloo, Ontario, Canada, N2L 3G1"
294497,81100326956,"Department of English/American Studies, Johannes Gutenberg-Universität Mainz, Elsa-Brandstrom-Str. 10/10114, 55124 Mainz, Germany"
317449,81100214678,"Information Appliance, 1014 Hamilton Court, Menlo Park, CA"
168839,81100569629,"Psychology Department, Clark University, 950 Main Street, Worcester, MA"
1083379,81100449414,"Eindhoven University of Technology and University of Pittsburgh"
1083379,81100551753,"Eindhoven University of Technology"
1083379,81100554547,"University of Pittsburgh"
1810632,81464652489,"Federal University of Rio de Janeiro, Rio de Janeiro, Brazil"
1810632,81100551753,"Eindhoven University of Technology, Eindhoven, Holland"
1083413,81100376888,"University of Alberta"
1557948,81436601617,"MODUL University Vienna, Vienna, Austria"
1557948,81100034004,"MODUL University Vienna, Vienna, Austria"
2310001,81482659591,"Univesity of Alberta, Edmonton, Canada"
2310001,81503680015,"University of Alberta, Edmonton, Canada"
2310001,81100376888,"University of Alberta, Edmonton, Canada"
2310001,81100505132,"University of Alberta, Edmonton, Canada"
2631799,81100232264,"Yahoo Labs, Barcelona, Spain"
2631799,81100596574,"University of Turin, Turin, Italy"
2631799,81375611194,"Yahoo Labs, Barcelona, Spain"
1149944,81317489533,"Arizona State University, Tempe, AZ"
1149944,81313483426,"Arizona State University, Tempe, AZ"
276631,81330496831,"FX Palo Alto Laboratory, 3400 Hillview Avenue, Bldg. 4, Palo Alto, CA"
276631,81100169417,"FX Palo Alto Laboratory, 3400 Hillview Avenue, Bldg. 4, Palo Alto, CA"
276631,81100481929,"FX Palo Alto Laboratory, 3400 Hillview Avenue, Bldg. 4, Palo Alto, CA"
1810687,81464655475,"Polytechnic Institute of Setúbal, Setúbal, Portugal"
1810687,81100604558,"University of Lisbon, Lisbon, Portugal"
1810687,81100371153,"University of Lisbon, Lisbon, Portugal"
2791033,99658739331,"Delft University of Technology, Delft, Netherlands"
2791033,81384615286,"Delft University of Technology, Delft, Netherlands"
1379145,81361594356,"The University of Nottingham, Nottingham, United Kingdom"
1379145,81100486617,"University of South Australia, Adelaide, Australia"
1379145,81100059966,"The University of Nottingham, Nottingham, United Kingdom"
2310063,81430628344,"University of Maryland, College Park, MD, USA"
2310063,81100067511,"University of Maryland, College Park, MD, USA"
2310063,81502643778,"National Technical University of Athens, Athens, Greece"
2310060,81329491394,"Illinois Institute of Technlogy, Chicago, IL, USA"
2310060,81100025812,"Illinois Institute of Technlogy, Chicago, IL, USA"
1012834,81100466613,"UNSW SYDNEY, Australia"
1012834,81100619956,"UNSW SYDNEY, Australia"
1996007,81485656005,"Adam Mickiewicz University, Poznan, Poland"
1379144,81332521240,"Swinburne University of Technology, Hawthorn, Vic, Australia"
267443,81100022960,"Sensory Disabilities Research Unit, Department of Psychology, University of Hertfordshire, Hatfield, Herts AL10 9AB, U.K"
267443,81332517046,"Sensory Disabilities Research Unit, Department of Psychology, University of Hertfordshire, Hatfield, Herts AL10 9AB, U.K"
267443,81100133973,"Sensory Disabilities Research Unit, Department of Psychology, University of Hertfordshire, Hatfield, Herts AL10 9AB, U.K"
267443,81332519172,"Sensory Disabilities Research Unit, Department of Psychology, University of Hertfordshire, Hatfield, Herts AL10 9AB, U.K"
267443,81319496602,"M.A. Systems and Control Ltd., 2 West Links, The Business Village, Tollgate, Eastleigh, Hants SO53 3TG, U.K"
1995985,81406599057,"University of Southern Denmark, Odense, Denmark"
1995985,81100607357,"University of Southern Denmark, Odense, Denmark"
1379101,81406599057,"University of Southern Denmark, Odense, Denmark"
1379101,81100607357,"University of Southern Denmark, Odense, Denmark"
1012838,81100348029,"Åbogade 34, Århus N"
1012838,81100095276,"Åbogade 34, Århus N"
168844,81100008387,"Computer and Information Science, Ohio State University, 2036 Neil Avenue, Columbus, OH"
74230,81100008387,"Department of Computer and Information Science, The Ohio State University, 2036 Neil Avenue, Columbus, OH"
2791037,81384593609,"Boise State University, Boise, ID, USA"
2791037,81452599462,"Brigham Young University, Provo, UT, USA"
1995999,81384593609,"Brigham Young University, Provo, UT, USA"
1995999,81452599462,"Brigham Young University, Provo, UT, USA"
74236,81100419099,"Sun Microsystems, 2550 Garcia Avenue, Mountain View, CA"
1810631,81100077217,"LKS, S. Coop., San Sebastian, Spain"
1810631,81100278404,"University of the Basque Country, San Sebastian, Spain"
276645,81100027129,"Institute de Ciências Matemáticas de São Carlos, Universidade de São Paulo, C.P. 668, 13560-970, São Carlos, SP, Brazil"
276645,81332532812,"Institute de Física de São Carlos, Universidade de São Paulo, C.P. 668, 13560-970, São Carlos, SP, Brazil"
276645,81100424566,"Institute de Ciências Matemáticas de São Carlos, Universidade de São Paulo, C.P. 668, 13560-970, São Carlos, SP, Brazil"
276645,81100538482,"Institute de Ciências Matemáticas de São Carlos, Universidade de São Paulo, C.P. 668, 13560-970, São Carlos, SP, Brazil"
168769,81467653764,-
