paper_id,doi,title,publication_year,publication_date,citation_count,referenced_works_count,referenced_works,related_works,author_ids,authors,institutions,source_id,source,language,type,is_open_access,fwci,updated_date,created_date
https://openalex.org/W1972573551,https://doi.org/10.2307/2185122,Generalized Phrase Structure Grammar.,1989,1989-10-01,1850,0,,https://openalex.org/W2399815248;https://openalex.org/W2063772488;https://openalex.org/W2387890781;https://openalex.org/W2026045083;https://openalex.org/W2979130357;https://openalex.org/W4232626725;https://openalex.org/W2115632574;https://openalex.org/W1745349898;https://openalex.org/W2038686582;https://openalex.org/W2243878764,https://openalex.org/A5025836594;https://openalex.org/A5009678583;https://openalex.org/A5060938605;https://openalex.org/A5027234708;https://openalex.org/A5025655522,Scott Soames;Gerald Gazdar;Ewan Klein;Geoffrey K. Pullum;Ivan A. Sag,,https://openalex.org/S35579339,The Philosophical Review,en,article,False,148.1039,2026-07-23T08:03:31.855105,2025-10-10T00:00:00
https://openalex.org/W1482796826,https://doi.org/10.1023/a:1008324218506,Reference to Kinds across Language,1998,1998-12-01,1827,58,https://openalex.org/W25538197;https://openalex.org/W34734467;https://openalex.org/W128276074;https://openalex.org/W169621370;https://openalex.org/W172114924;https://openalex.org/W620840771;https://openalex.org/W1491525124;https://openalex.org/W1496121670;https://openalex.org/W1511144591;https://openalex.org/W1516748551;https://openalex.org/W1519154507;https://openalex.org/W1533072611;https://openalex.org/W1538601710;https://openalex.org/W1587609672;https://openalex.org/W1598858597;https://openalex.org/W1606864731;https://openalex.org/W1607109030;https://openalex.org/W1609313760;https://openalex.org/W1827983241;https://openalex.org/W1955237540;https://openalex.org/W1960291289;https://openalex.org/W1978998215;https://openalex.org/W1980491396;https://openalex.org/W1989485152;https://openalex.org/W1996672843;https://openalex.org/W2006210554;https://openalex.org/W2023460305;https://openalex.org/W2039572733;https://openalex.org/W2048953720;https://openalex.org/W2060509381;https://openalex.org/W2069907248;https://openalex.org/W2096954841;https://openalex.org/W2097028840;https://openalex.org/W2098786096;https://openalex.org/W2100513762;https://openalex.org/W2155965813;https://openalex.org/W2396944494;https://openalex.org/W2787070056;https://openalex.org/W2801717693;https://openalex.org/W2981913921;https://openalex.org/W3136048826;https://openalex.org/W3198431646;https://openalex.org/W4212927683;https://openalex.org/W4236828747;https://openalex.org/W4243866384;https://openalex.org/W4246992627;https://openalex.org/W4256480941;https://openalex.org/W6601407468;https://openalex.org/W6605273188;https://openalex.org/W6629448036;https://openalex.org/W6631002354;https://openalex.org/W6635775191;https://openalex.org/W6636388455;https://openalex.org/W6646385178;https://openalex.org/W6744024682;https://openalex.org/W6769583066;https://openalex.org/W6789246893;https://openalex.org/W6791193094,https://openalex.org/W2040501972;https://openalex.org/W2077384076;https://openalex.org/W2404595798;https://openalex.org/W2031930877;https://openalex.org/W89630308;https://openalex.org/W2088671666;https://openalex.org/W2563009833;https://openalex.org/W2114761860;https://openalex.org/W2006769417;https://openalex.org/W1978236720,https://openalex.org/A5042511286,Gennaro Chierchia,University of Milan,https://openalex.org/S186219999,Natural Language Semantics,en,article,False,88.7193,2026-07-29T09:40:50.615796,2016-06-24T00:00:00
https://openalex.org/W2533248932,https://doi.org/10.1109/swat.1973.13,Linear pattern matching algorithms,1973,1973-10-01,1827,9,https://openalex.org/W1514735749;https://openalex.org/W1573534320;https://openalex.org/W1993449345;https://openalex.org/W2034441788;https://openalex.org/W2039976173;https://openalex.org/W2434820933;https://openalex.org/W2752908210;https://openalex.org/W3022037017;https://openalex.org/W6634423379,https://openalex.org/W3145288231;https://openalex.org/W2371263218;https://openalex.org/W2092552144;https://openalex.org/W2943461603;https://openalex.org/W2354196777;https://openalex.org/W2965473297;https://openalex.org/W2108265183;https://openalex.org/W2257399947;https://openalex.org/W2248278495;https://openalex.org/W2386746909,https://openalex.org/A5002020845,Peter Weiner,RAND Corporation,,,en,conference-paper,False,3.2752,2026-07-29T14:22:42.915294,2025-10-10T00:00:00
https://openalex.org/W2436001372,https://doi.org/10.1145/1459352.1459355,Word sense disambiguation,2009,2009-02-01,1825,320,https://openalex.org/W22182018;https://openalex.org/W22702538;https://openalex.org/W31189740;https://openalex.org/W32688152;https://openalex.org/W40190665;https://openalex.org/W47263163;https://openalex.org/W56467777;https://openalex.org/W68441731;https://openalex.org/W77131323;https://openalex.org/W77146693;https://openalex.org/W78509178;https://openalex.org/W79548659;https://openalex.org/W81384683;https://openalex.org/W84320506;https://openalex.org/W91190427;https://openalex.org/W92695688;https://openalex.org/W93439600;https://openalex.org/W98435347;https://openalex.org/W101497934;https://openalex.org/W101651648;https://openalex.org/W107402462;https://openalex.org/W108178798;https://openalex.org/W112606504;https://openalex.org/W129342743;https://openalex.org/W135437175;https://openalex.org/W138707325;https://openalex.org/W148187220;https://openalex.org/W151464142;https://openalex.org/W158623153;https://openalex.org/W169320361;https://openalex.org/W170684085;https://openalex.org/W182831726;https://openalex.org/W183521441;https://openalex.org/W189413142;https://openalex.org/W199321604;https://openalex.org/W203864031;https://openalex.org/W207389125;https://openalex.org/W227968378;https://openalex.org/W306716404;https://openalex.org/W401759911;https://openalex.org/W1480777612;https://openalex.org/W1486093399;https://openalex.org/W1486097837;https://openalex.org/W1487777768;https://openalex.org/W1489348810;https://openalex.org/W1491745322;https://openalex.org/W1495836335;https://openalex.org/W1498990157;https://openalex.org/W1504694836;https://openalex.org/W1506819108;https://openalex.org/W1509392121;https://openalex.org/W1512081018;https://openalex.org/W1512430500;https://openalex.org/W1512597707;https://openalex.org/W1516391399;https://openalex.org/W1528203732;https://openalex.org/W1533309683;https://openalex.org/W1534261948;https://openalex.org/W1543182268;https://openalex.org/W1543432603;https://openalex.org/W1544898137;https://openalex.org/W1546097390;https://openalex.org/W1546317785;https://openalex.org/W1550769831;https://openalex.org/W1555354714;https://openalex.org/W1555805532;https://openalex.org/W1563163909;https://openalex.org/W1563666689;https://openalex.org/W1565570978;https://openalex.org/W1565609555;https://openalex.org/W1567987054;https://openalex.org/W1572157822;https://openalex.org/W1572948005;https://openalex.org/W1573514622;https://openalex.org/W1574901103;https://openalex.org/W1577834605;https://openalex.org/W1579838312;https://openalex.org/W1583833362;https://openalex.org/W1590983731;https://openalex.org/W1596967103;https://openalex.org/W1602667807;https://openalex.org/W1608049886;https://openalex.org/W1608789752;https://openalex.org/W1647729745;https://openalex.org/W1670051030;https://openalex.org/W1710422233;https://openalex.org/W1731244441;https://openalex.org/W1731542712;https://openalex.org/W1731571041;https://openalex.org/W1754931551;https://openalex.org/W1766119853;https://openalex.org/W1795234945;https://openalex.org/W1803149581;https://openalex.org/W1851555520;https://openalex.org/W1859173823;https://openalex.org/W1880262756;https://openalex.org/W1885010341;https://openalex.org/W1956559956;https://openalex.org/W1966415964;https://openalex.org/W1970763780;https://openalex.org/W1971220772;https://openalex.org/W1972383226;https://openalex.org/W1975084891;https://openalex.org/W1976252502;https://openalex.org/W1976457156;https://openalex.org/W1977182536;https://openalex.org/W1977944732;https://openalex.org/W1978618927;https://openalex.org/W1988325893;https://openalex.org/W1988995507;https://openalex.org/W1989019752;https://openalex.org/W1995341919;https://openalex.org/W1995945562;https://openalex.org/W1997558347;https://openalex.org/W1998163134;https://openalex.org/W1999114220;https://openalex.org/W2000951787;https://openalex.org/W2003048487;https://openalex.org/W2003698958;https://openalex.org/W2005848009;https://openalex.org/W2006517287;https://openalex.org/W2007780422;https://openalex.org/W2009477219;https://openalex.org/W2014516359;https://openalex.org/W2015933299;https://openalex.org/W2026429670;https://openalex.org/W2026665142;https://openalex.org/W2030458294;https://openalex.org/W2031026221;https://openalex.org/W2031551344;https://openalex.org/W2032210760;https://openalex.org/W2033200726;https://openalex.org/W2033441998;https://openalex.org/W2035242626;https://openalex.org/W2035408139;https://openalex.org/W2038585482;https://openalex.org/W2038721957;https://openalex.org/W2040004971;https://openalex.org/W2047295649;https://openalex.org/W2047620598;https://openalex.org/W2047811953;https://openalex.org/W2048537237;https://openalex.org/W2049633694;https://openalex.org/W2050712820;https://openalex.org/W2051390224;https://openalex.org/W2053158155;https://openalex.org/W2053830012;https://openalex.org/W2056105869;https://openalex.org/W2059726074;https://openalex.org/W2061114355;https://openalex.org/W2061315523;https://openalex.org/W2062443271;https://openalex.org/W2065157922;https://openalex.org/W2066636486;https://openalex.org/W2068737686;https://openalex.org/W2073187345;https://openalex.org/W2074584543;https://openalex.org/W2079641356;https://openalex.org/W2084708974;https://openalex.org/W2087347434;https://openalex.org/W2087739686;https://openalex.org/W2088911157;https://openalex.org/W2092481996;https://openalex.org/W2094618127;https://openalex.org/W2095583247;https://openalex.org/W2095980407;https://openalex.org/W2096956703;https://openalex.org/W2097802284;https://openalex.org/W2100935296;https://openalex.org/W2101210369;https://openalex.org/W2101454539;https://openalex.org/W2101837219;https://openalex.org/W2102381086;https://openalex.org/W2102423300;https://openalex.org/W2105588112;https://openalex.org/W2105624214;https://openalex.org/W2106022904;https://openalex.org/W2106154218;https://openalex.org/W2106894950;https://openalex.org/W2108311119;https://openalex.org/W2109077859;https://openalex.org/W2109190044;https://openalex.org/W2109233187;https://openalex.org/W2110189854;https://openalex.org/W2110529160;https://openalex.org/W2111108424;https://openalex.org/W2112652344;https://openalex.org/W2112796553;https://openalex.org/W2112944817;https://openalex.org/W2115461474;https://openalex.org/W2116555906;https://openalex.org/W2116715664;https://openalex.org/W2117149238;https://openalex.org/W2117705842;https://openalex.org/W2117805756;https://openalex.org/W2118506936;https://openalex.org/W2120084270;https://openalex.org/W2121147707;https://openalex.org/W2121564430;https://openalex.org/W2122410182;https://openalex.org/W2125815259;https://openalex.org/W2127128140;https://openalex.org/W2128514324;https://openalex.org/W2129139611;https://openalex.org/W2130337399;https://openalex.org/W2131777816;https://openalex.org/W2132313827;https://openalex.org/W2133109597;https://openalex.org/W2135172365;https://openalex.org/W2135399286;https://openalex.org/W2135561728;https://openalex.org/W2135824681;https://openalex.org/W2136925175;https://openalex.org/W2136930489;https://openalex.org/W2137939096;https://openalex.org/W2139183784;https://openalex.org/W2140354722;https://openalex.org/W2140887277;https://openalex.org/W2143325159;https://openalex.org/W2144108169;https://openalex.org/W2145073242;https://openalex.org/W2145262681;https://openalex.org/W2145482038;https://openalex.org/W2148426685;https://openalex.org/W2148867178;https://openalex.org/W2149671658;https://openalex.org/W2149684865;https://openalex.org/W2149706766;https://openalex.org/W2151023586;https://openalex.org/W2152005244;https://openalex.org/W2153211312;https://openalex.org/W2156202195;https://openalex.org/W2156641871;https://openalex.org/W2157025692;https://openalex.org/W2157708994;https://openalex.org/W2159882563;https://openalex.org/W2161682962;https://openalex.org/W2166776180;https://openalex.org/W2167061159;https://openalex.org/W2167435923;https://openalex.org/W2167643563;https://openalex.org/W2169463693;https://openalex.org/W2170227202;https://openalex.org/W2170471032;https://openalex.org/W2171144767;https://openalex.org/W2178450032;https://openalex.org/W2205651080;https://openalex.org/W2213505007;https://openalex.org/W2236051948;https://openalex.org/W2250369422;https://openalex.org/W2250442703;https://openalex.org/W2294262627;https://openalex.org/W2325227998;https://openalex.org/W2346933546;https://openalex.org/W2397321090;https://openalex.org/W2407614487;https://openalex.org/W2428981601;https://openalex.org/W2483327705;https://openalex.org/W2489487449;https://openalex.org/W2504389667;https://openalex.org/W2517033194;https://openalex.org/W2534712034;https://openalex.org/W2552183030;https://openalex.org/W2560674852;https://openalex.org/W2561675875;https://openalex.org/W2598654328;https://openalex.org/W2608239929;https://openalex.org/W2613678836;https://openalex.org/W2623293810;https://openalex.org/W2751318774;https://openalex.org/W2757774536;https://openalex.org/W2758639250;https://openalex.org/W2760048271;https://openalex.org/W2768543853;https://openalex.org/W2798746328;https://openalex.org/W2798909945;https://openalex.org/W2912286159;https://openalex.org/W2997914541;https://openalex.org/W2999303622;https://openalex.org/W3004763126;https://openalex.org/W3007221758;https://openalex.org/W3011035568;https://openalex.org/W3014636167;https://openalex.org/W3028142193;https://openalex.org/W3087908819;https://openalex.org/W3088413834;https://openalex.org/W3129711340;https://openalex.org/W3144204704;https://openalex.org/W3144708829;https://openalex.org/W4205807230;https://openalex.org/W4230797134;https://openalex.org/W4233672258;https://openalex.org/W4239696231;https://openalex.org/W4244952642;https://openalex.org/W4285719527;https://openalex.org/W4299447173;https://openalex.org/W4389521028;https://openalex.org/W6601650952;https://openalex.org/W6601893370;https://openalex.org/W6601902481;https://openalex.org/W6602832074;https://openalex.org/W6603768102;https://openalex.org/W6626298548;https://openalex.org/W6629012200;https://openalex.org/W6629279049;https://openalex.org/W6629756878;https://openalex.org/W6630533901;https://openalex.org/W6634489030;https://openalex.org/W6636975626;https://openalex.org/W6640862754;https://openalex.org/W6681651645;https://openalex.org/W6689958015;https://openalex.org/W6691346123;https://openalex.org/W6738852829;https://openalex.org/W6750968397;https://openalex.org/W6783479659;https://openalex.org/W6808603087;https://openalex.org/W6822696232;https://openalex.org/W6827807658;https://openalex.org/W6991957103,https://openalex.org/W2101293500;https://openalex.org/W2384058382;https://openalex.org/W2000205775;https://openalex.org/W2251529656;https://openalex.org/W2140343536;https://openalex.org/W4287641341;https://openalex.org/W2062413478;https://openalex.org/W2131540451;https://openalex.org/W2117805747;https://openalex.org/W2188275805,https://openalex.org/A5026648049,Roberto Navigli,Sapienza University of Rome,https://openalex.org/S157921468,ACM Computing Surveys,en,article,False,188.7654,2026-08-04T08:18:43.703281,2025-10-10T00:00:00
https://openalex.org/W2025589690,https://doi.org/10.2307/2184639,Word Meaning and Montague Grammar.,1982,1982-04-01,1824,0,,https://openalex.org/W2899084033;https://openalex.org/W2748952813;https://openalex.org/W2369480852;https://openalex.org/W2360473631;https://openalex.org/W2088836968;https://openalex.org/W2897855253;https://openalex.org/W2352901769;https://openalex.org/W2743004639;https://openalex.org/W1569283511;https://openalex.org/W2318277440,https://openalex.org/A5030966548;https://openalex.org/A5074526969,Terence Parsons;David R. Dowty,,https://openalex.org/S35579339,The Philosophical Review,en,article,False,119.1446,2026-07-23T08:03:31.855105,2025-10-10T00:00:00
https://openalex.org/W2787560479,https://doi.org/10.18653/v1/n18-1202,Deep Contextualized Word Representations,2018,2018-01-01,1791,53,https://openalex.org/W6908809;https://openalex.org/W581956982;https://openalex.org/W1632114991;https://openalex.org/W1899794420;https://openalex.org/W2064675550;https://openalex.org/W2095705004;https://openalex.org/W2103076621;https://openalex.org/W2147880316;https://openalex.org/W2155069789;https://openalex.org/W2158139315;https://openalex.org/W2158847908;https://openalex.org/W2162456950;https://openalex.org/W2172140247;https://openalex.org/W2250539671;https://openalex.org/W2251035762;https://openalex.org/W2251599843;https://openalex.org/W2251939518;https://openalex.org/W2259472270;https://openalex.org/W2296283641;https://openalex.org/W2336260055;https://openalex.org/W2427527485;https://openalex.org/W2493916176;https://openalex.org/W2507974895;https://openalex.org/W2516255829;https://openalex.org/W2518202280;https://openalex.org/W2526182867;https://openalex.org/W2556468274;https://openalex.org/W2605717780;https://openalex.org/W2608787653;https://openalex.org/W2610748790;https://openalex.org/W2611669587;https://openalex.org/W2738152205;https://openalex.org/W2739255396;https://openalex.org/W2740711318;https://openalex.org/W2740747242;https://openalex.org/W2740765036;https://openalex.org/W2743945814;https://openalex.org/W2756386045;https://openalex.org/W2757205734;https://openalex.org/W2765390718;https://openalex.org/W2771857412;https://openalex.org/W2949548130;https://openalex.org/W2950133940;https://openalex.org/W2950621961;https://openalex.org/W2951559648;https://openalex.org/W2952230511;https://openalex.org/W2953084091;https://openalex.org/W2963266340;https://openalex.org/W2963625095;https://openalex.org/W2964091467;https://openalex.org/W2964121744;https://openalex.org/W3016169217;https://openalex.org/W3037932933,https://openalex.org/W2996428491;https://openalex.org/W2970597249;https://openalex.org/W2965373594;https://openalex.org/W2964308564;https://openalex.org/W2963341956;https://openalex.org/W2963310665;https://openalex.org/W2963026768;https://openalex.org/W2962784628;https://openalex.org/W2950577311;https://openalex.org/W2626778328;https://openalex.org/W2525778437;https://openalex.org/W2493916176;https://openalex.org/W2427527485;https://openalex.org/W2296283641;https://openalex.org/W2251939518;https://openalex.org/W2250539671;https://openalex.org/W2194775991;https://openalex.org/W2153579005;https://openalex.org/W2064675550;https://openalex.org/W1522301498,https://openalex.org/A5101509445;https://openalex.org/A5103695396;https://openalex.org/A5082767919;https://openalex.org/A5035088083;https://openalex.org/A5020085226;https://openalex.org/A5081862885;https://openalex.org/A5067919401,Matthew E. Peters;Mark E Neumann;Mohit Iyyer;Matt Gardner;Christopher Clark;Kenton Lee;Luke Zettlemoyer,Allen Institute for Artificial Intelligence,,,en,conference-paper,True,183.806,2026-07-29T14:22:42.915294,2025-10-10T00:00:00
https://openalex.org/W2052262800,https://doi.org/10.1207/s15327817la0101_2,The Structural Sources of Verb Meanings,1990,1990-01-01,1778,91,https://openalex.org/W34135416;https://openalex.org/W36348525;https://openalex.org/W110802701;https://openalex.org/W622266731;https://openalex.org/W1483979448;https://openalex.org/W1487155516;https://openalex.org/W1502376210;https://openalex.org/W1550351998;https://openalex.org/W1551770093;https://openalex.org/W1568258034;https://openalex.org/W1586060904;https://openalex.org/W1594369375;https://openalex.org/W1608645706;https://openalex.org/W1913586201;https://openalex.org/W1969005071;https://openalex.org/W1971771135;https://openalex.org/W1974881914;https://openalex.org/W1975552354;https://openalex.org/W1977361569;https://openalex.org/W1982016222;https://openalex.org/W1982374456;https://openalex.org/W1993467165;https://openalex.org/W2002533929;https://openalex.org/W2003221518;https://openalex.org/W2009720124;https://openalex.org/W2009727591;https://openalex.org/W2010654394;https://openalex.org/W2011084495;https://openalex.org/W2011286797;https://openalex.org/W2014569108;https://openalex.org/W2019203623;https://openalex.org/W2020789959;https://openalex.org/W2025356503;https://openalex.org/W2028245073;https://openalex.org/W2028827779;https://openalex.org/W2031514912;https://openalex.org/W2037740990;https://openalex.org/W2041394569;https://openalex.org/W2043983792;https://openalex.org/W2053469690;https://openalex.org/W2054679358;https://openalex.org/W2058503899;https://openalex.org/W2059799772;https://openalex.org/W2060723928;https://openalex.org/W2068116204;https://openalex.org/W2072435322;https://openalex.org/W2075863342;https://openalex.org/W2081738886;https://openalex.org/W2085397840;https://openalex.org/W2089064206;https://openalex.org/W2094249282;https://openalex.org/W2103674263;https://openalex.org/W2121456165;https://openalex.org/W2123292690;https://openalex.org/W2123987305;https://openalex.org/W2124505740;https://openalex.org/W2134199742;https://openalex.org/W2137967501;https://openalex.org/W2151763574;https://openalex.org/W2160412058;https://openalex.org/W2169495103;https://openalex.org/W2187794424;https://openalex.org/W2315857866;https://openalex.org/W2319313233;https://openalex.org/W2332293418;https://openalex.org/W2737459466;https://openalex.org/W2971641853;https://openalex.org/W2990106622;https://openalex.org/W2996211488;https://openalex.org/W3034423657;https://openalex.org/W3041037226;https://openalex.org/W4210560736;https://openalex.org/W4240590714;https://openalex.org/W4244663558;https://openalex.org/W4324113565;https://openalex.org/W4387721970;https://openalex.org/W4400958862;https://openalex.org/W6601447901;https://openalex.org/W6619883617;https://openalex.org/W6629129868;https://openalex.org/W6629973835;https://openalex.org/W6632983905;https://openalex.org/W6635152973;https://openalex.org/W6635443538;https://openalex.org/W6648745600;https://openalex.org/W6679797431;https://openalex.org/W6771765054;https://openalex.org/W6780658803;https://openalex.org/W6832029756;https://openalex.org/W7024467038;https://openalex.org/W7067213295,https://openalex.org/W2748952813;https://openalex.org/W1585007175;https://openalex.org/W2382521049;https://openalex.org/W2144385241;https://openalex.org/W2153749698;https://openalex.org/W4253593777;https://openalex.org/W2951497643;https://openalex.org/W3101625811;https://openalex.org/W2165950148;https://openalex.org/W4300101996,https://openalex.org/A5023344613,Lila R. Gleitman,Philadelphia University;University of Pennsylvania,https://openalex.org/S207618182,Language Acquisition,en,article,False,22.2413,2026-07-29T09:40:50.615796,2025-10-10T00:00:00
https://openalex.org/W2970476646,https://doi.org/10.18653/v1/d19-1250,Language Models as Knowledge Bases?,2019,2019-01-01,1778,45,https://openalex.org/W1529533208;https://openalex.org/W1566289585;https://openalex.org/W1591801644;https://openalex.org/W1854884267;https://openalex.org/W1999965501;https://openalex.org/W2064675550;https://openalex.org/W2127795553;https://openalex.org/W2250770256;https://openalex.org/W2251803266;https://openalex.org/W2567070169;https://openalex.org/W2756566873;https://openalex.org/W2785611959;https://openalex.org/W2888329843;https://openalex.org/W2888922637;https://openalex.org/W2896457183;https://openalex.org/W2897513296;https://openalex.org/W2898695519;https://openalex.org/W2910243263;https://openalex.org/W2911435132;https://openalex.org/W2912924812;https://openalex.org/W2923014074;https://openalex.org/W2948380112;https://openalex.org/W2951286828;https://openalex.org/W2953345635;https://openalex.org/W2962739339;https://openalex.org/W2962985038;https://openalex.org/W2963115613;https://openalex.org/W2963341956;https://openalex.org/W2963494889;https://openalex.org/W2963748441;https://openalex.org/W2963748792;https://openalex.org/W2963970792;https://openalex.org/W2963995027;https://openalex.org/W2964110616;https://openalex.org/W2964223283;https://openalex.org/W2964915587;https://openalex.org/W2998704965;https://openalex.org/W3121854931;https://openalex.org/W4285719527;https://openalex.org/W4288351520;https://openalex.org/W4288631803;https://openalex.org/W4298422451;https://openalex.org/W4300427683;https://openalex.org/W4385245566;https://openalex.org/W6603175991,https://openalex.org/W3155555900;https://openalex.org/W2884681272;https://openalex.org/W2058016970;https://openalex.org/W3187290648;https://openalex.org/W3034420249;https://openalex.org/W4233121562;https://openalex.org/W4226226396;https://openalex.org/W3153750606;https://openalex.org/W2567044968;https://openalex.org/W4308854837,https://openalex.org/A5093091829;https://openalex.org/A5079315903;https://openalex.org/A5101404695;https://openalex.org/A5063377058;https://openalex.org/A5024680544;https://openalex.org/A5011141204;https://openalex.org/A5055701014,Fabio Petroni;Tim Rocktäschel;Sebastian Riedel;Patrick Lewis;Anton Bakhtin;Yuxiang Wu;Alexander Miller,Meta (Israel);University College London,,,en,conference-paper,True,81.6691,2026-08-05T07:39:15.569665,2025-10-10T00:00:00
https://openalex.org/W4300672009,https://doi.org/10.4324/9781315835839,Introduction to Text Linguistics,1981,1981-08-24,1773,0,,https://openalex.org/W2613335631;https://openalex.org/W2506230460;https://openalex.org/W2348508794;https://openalex.org/W2353993289;https://openalex.org/W2364143451;https://openalex.org/W2349030965;https://openalex.org/W4244175317;https://openalex.org/W3121628574;https://openalex.org/W1519602933;https://openalex.org/W4205132476,https://openalex.org/A5019847073,Robert De Beaugrande;Wolfgang U. Dressler,,,,en,book,False,15.8447,2026-08-04T08:18:43.703281,2025-10-10T00:00:00
https://openalex.org/W2747680751,https://doi.org/10.1007/s11042-022-13428-4,"Natural language processing: state of the art, current trends and challenges",2022,2022-07-14,1770,146,https://openalex.org/W26282181;https://openalex.org/W54403470;https://openalex.org/W100236546;https://openalex.org/W101651648;https://openalex.org/W109765044;https://openalex.org/W116586739;https://openalex.org/W123227352;https://openalex.org/W148103248;https://openalex.org/W148350307;https://openalex.org/W173092572;https://openalex.org/W176257381;https://openalex.org/W182831726;https://openalex.org/W210427106;https://openalex.org/W633819855;https://openalex.org/W634653060;https://openalex.org/W1208051658;https://openalex.org/W1504008138;https://openalex.org/W1529616844;https://openalex.org/W1530897535;https://openalex.org/W1550206324;https://openalex.org/W1559402789;https://openalex.org/W1565967034;https://openalex.org/W1570031249;https://openalex.org/W1574901103;https://openalex.org/W1577877742;https://openalex.org/W1580661977;https://openalex.org/W1594013922;https://openalex.org/W1603508585;https://openalex.org/W1648885110;https://openalex.org/W1689711448;https://openalex.org/W1699018224;https://openalex.org/W1813925448;https://openalex.org/W1821979384;https://openalex.org/W1829379010;https://openalex.org/W1832693441;https://openalex.org/W1832856171;https://openalex.org/W1912397242;https://openalex.org/W1924689489;https://openalex.org/W1967082914;https://openalex.org/W1969700396;https://openalex.org/W1970331967;https://openalex.org/W1975061282;https://openalex.org/W1979263599;https://openalex.org/W1981276685;https://openalex.org/W1981909905;https://openalex.org/W1998423177;https://openalex.org/W2011623898;https://openalex.org/W2014603157;https://openalex.org/W2015585187;https://openalex.org/W2025109494;https://openalex.org/W2038705803;https://openalex.org/W2043794661;https://openalex.org/W2046729820;https://openalex.org/W2048978997;https://openalex.org/W2054824103;https://openalex.org/W2058412233;https://openalex.org/W2064612869;https://openalex.org/W2064675550;https://openalex.org/W2068390867;https://openalex.org/W2073302931;https://openalex.org/W2078861931;https://openalex.org/W2082758751;https://openalex.org/W2087617622;https://openalex.org/W2094515246;https://openalex.org/W2096175520;https://openalex.org/W2098162425;https://openalex.org/W2099606292;https://openalex.org/W2099855336;https://openalex.org/W2101105183;https://openalex.org/W2117130368;https://openalex.org/W2118434577;https://openalex.org/W2119706777;https://openalex.org/W2122611401;https://openalex.org/W2124871329;https://openalex.org/W2126854223;https://openalex.org/W2139843807;https://openalex.org/W2152336115;https://openalex.org/W2153579005;https://openalex.org/W2153848201;https://openalex.org/W2156515921;https://openalex.org/W2158847908;https://openalex.org/W2167232041;https://openalex.org/W2168777898;https://openalex.org/W2169384781;https://openalex.org/W2169818249;https://openalex.org/W2170716495;https://openalex.org/W2181157858;https://openalex.org/W2182851662;https://openalex.org/W2214588885;https://openalex.org/W2234575251;https://openalex.org/W2240147530;https://openalex.org/W2251939518;https://openalex.org/W2253374149;https://openalex.org/W2274505579;https://openalex.org/W2486306012;https://openalex.org/W2542444337;https://openalex.org/W2583706990;https://openalex.org/W2606089314;https://openalex.org/W2620933085;https://openalex.org/W2741740533;https://openalex.org/W2799225444;https://openalex.org/W2807155721;https://openalex.org/W2887557046;https://openalex.org/W2913146885;https://openalex.org/W2920873876;https://openalex.org/W2937343401;https://openalex.org/W2950095603;https://openalex.org/W2952524191;https://openalex.org/W2953590561;https://openalex.org/W2963488798;https://openalex.org/W2964110616;https://openalex.org/W2964199361;https://openalex.org/W2971105107;https://openalex.org/W2985833574;https://openalex.org/W2987671777;https://openalex.org/W2989473642;https://openalex.org/W3019166713;https://openalex.org/W3021007069;https://openalex.org/W3021395787;https://openalex.org/W3022132652;https://openalex.org/W3023654361;https://openalex.org/W3026554633;https://openalex.org/W3033190121;https://openalex.org/W3099950029;https://openalex.org/W3113972711;https://openalex.org/W3119736906;https://openalex.org/W3159110522;https://openalex.org/W3163777060;https://openalex.org/W3168666720;https://openalex.org/W4205250680;https://openalex.org/W4206625585;https://openalex.org/W4210834152;https://openalex.org/W4210962089;https://openalex.org/W4213072767;https://openalex.org/W4231182966;https://openalex.org/W4231741839;https://openalex.org/W4239105636;https://openalex.org/W4240785345;https://openalex.org/W4242091358;https://openalex.org/W4324148013;https://openalex.org/W4387394709;https://openalex.org/W6600654476;https://openalex.org/W6601839238;https://openalex.org/W6604896550;https://openalex.org/W6607355193;https://openalex.org/W6702248584,https://openalex.org/W2366403280;https://openalex.org/W1495108544;https://openalex.org/W2091301346;https://openalex.org/W4214678372;https://openalex.org/W1605559518;https://openalex.org/W4214601164;https://openalex.org/W4284703357;https://openalex.org/W2003578783;https://openalex.org/W1984061923;https://openalex.org/W2152164004,https://openalex.org/A5059223087;https://openalex.org/A5037925675;https://openalex.org/A5007623775;https://openalex.org/A5004992343,Diksha Khurana;Aditya Koli;Kiran Khatter;Sukhdev Singh,BML Munjal University;Manav Rachna International Institute of Research and Studies,https://openalex.org/S110206669,Multimedia Tools and Applications,en,article,True,175.218,2026-08-06T08:24:18.245995,2025-10-10T00:00:00
https://openalex.org/W1971220772,https://doi.org/10.1145/318723.318728,Automatic sense disambiguation using machine readable dictionaries,1986,1986-01-01,1769,2,https://openalex.org/W2102448937;https://openalex.org/W6655901208,https://openalex.org/W4391375266;https://openalex.org/W2899084033;https://openalex.org/W2748952813;https://openalex.org/W2390279801;https://openalex.org/W4391913857;https://openalex.org/W2358668433;https://openalex.org/W4396701345;https://openalex.org/W2376932109;https://openalex.org/W2001405890;https://openalex.org/W4396696052,https://openalex.org/A5019998093,Michael Lesk,Core Competence,,,en,conference-paper,True,2.6586,2026-07-31T08:31:51.225901,2025-10-10T00:00:00
